timestamp,x,y,z
1403636903126666496,3.867293,-0.187957,0.871350
1403636903131666432,3.866463,-0.185844,0.872101
1403636903136666624,3.865613,-0.183740,0.872864
1403636903141666304,3.864752,-0.181645,0.873651
1403636903146666496,3.863889,-0.179551,0.874469
1403636903151666432,3.863032,-0.177451,0.875326
1403636903156666624,3.862185,-0.175343,0.876218
1403636903161666304,3.861357,-0.173242,0.877139
1403636903166666496,3.860538,-0.171159,0.878083
1403636903171666432,3.859725,-0.169088,0.879036
1403636903176666624,3.858918,-0.167021,0.879993
1403636903181666560,3.858111,-0.164952,0.880955
1403636903186666496,3.857298,-0.162878,0.881922
1403636903191666688,3.856479,-0.160800,0.882901
1403636903196666368,3.855659,-0.158723,0.883884
1403636903201666560,3.854852,-0.156651,0.884880
1403636903206666496,3.854071,-0.154588,0.885896
1403636903211666688,3.853321,-0.152538,0.886932
1403636903216666368,3.852594,-0.150491,0.887993
1403636903221666560,3.851872,-0.148436,0.889083
1403636903226666496,3.851147,-0.146374,0.890199
1403636903231666688,3.850420,-0.144311,0.891341
1403636903236666368,3.850071,-0.142418,0.892774
1403636903241666560,3.849382,-0.140377,0.893964
1403636903246666496,3.848710,-0.138345,0.895161
1403636903251666432,3.848061,-0.136321,0.896363
1403636903256666368,3.847430,-0.134301,0.897575
1403636903261666560,3.846809,-0.132279,0.898796
1403636903266666496,3.846193,-0.130249,0.900024
1403636903271666432,3.845580,-0.128212,0.901269
1403636903276666368,3.844964,-0.126173,0.902523
1403636903281666560,3.844353,-0.124141,0.903779
1403636903286666496,3.843750,-0.122122,0.905032
1403636903291666432,3.843142,-0.120108,0.906277
1403636903296666368,3.842517,-0.118087,0.907517
1403636903301666560,3.841874,-0.116053,0.908756
1403636903306666496,3.841227,-0.114010,0.909999
1403636903311666432,3.840596,-0.111967,0.911236
1403636903316666624,3.839980,-0.109930,0.912459
1403636903321666560,3.839362,-0.107901,0.913668
1403636903326666496,3.838730,-0.105886,0.914876
1403636903331666432,3.838092,-0.103885,0.916079
1403636903336666624,3.837590,-0.101987,0.917449
1403636903341666560,3.836959,-0.099980,0.918661
1403636903346666496,3.836332,-0.097955,0.919856
1403636903351666432,3.835712,-0.095920,0.921036
1403636903356666624,3.835091,-0.093894,0.922202
1403636903361666560,3.834465,-0.091884,0.923352
1403636903366666496,3.833835,-0.089890,0.924476
1403636903371666432,3.833213,-0.087901,0.925574
1403636903376666624,3.832600,-0.085904,0.926658
1403636903381666304,3.831990,-0.083893,0.927730
1403636903386666496,3.831395,-0.081900,0.928821
1403636903391666432,3.830791,-0.079888,0.929846
1403636903396666624,3.830184,-0.077886,0.930841
1403636903401666304,3.829568,-0.075900,0.931817
1403636903406666496,3.828960,-0.073926,0.932772
1403636903411666432,3.828361,-0.071952,0.933703
1403636903416666624,3.827754,-0.069964,0.934618
1403636903421666304,3.827144,-0.067964,0.935517
1403636903426666496,3.826539,-0.065966,0.936393
1403636903431666688,3.825946,-0.063981,0.937241
1403636903436666368,3.825349,-0.062012,0.938071
1403636903441666560,3.824732,-0.060050,0.938898
1403636903446666496,3.824101,-0.058080,0.939718
1403636903451666688,3.823466,-0.056098,0.940521
1403636903456666368,3.822830,-0.054111,0.941309
1403636903461666560,3.822201,-0.052131,0.942087
1403636903466666496,3.821580,-0.050163,0.942854
1403636903471666688,3.820952,-0.048204,0.943600
1403636903476666368,3.820319,-0.046249,0.944315
1403636903481666560,3.819696,-0.044295,0.945007
1403636903486666496,3.819120,-0.042442,0.945826
1403636903491666432,3.818510,-0.040481,0.946495
1403636903496666368,3.817895,-0.038516,0.947156
1403636903501666560,3.817280,-0.036557,0.947802
1403636903506666496,3.816671,-0.034614,0.948433
1403636903511666432,3.816056,-0.032694,0.949053
1403636903516666368,3.815424,-0.030791,0.949666
1403636903521666560,3.814784,-0.028892,0.950268
1403636903526666496,3.814151,-0.026988,0.950847
1403636903531666432,3.813529,-0.025074,0.951393
1403636903536666368,3.812904,-0.023174,0.951932
1403636903541666560,3.812281,-0.021264,0.952433
1403636903546666496,3.811651,-0.019369,0.952912
1403636903551666432,3.811011,-0.017493,0.953369
1403636903556666624,3.810362,-0.015623,0.953812
1403636903561666560,3.809720,-0.013747,0.954251
1403636903566666496,3.809084,-0.011864,0.954673
1403636903571666432,3.808438,-0.009977,0.955075
1403636903576666624,3.807791,-0.008093,0.955456
1403636903581666560,3.807160,-0.006218,0.955817
1403636903586666496,3.806541,-0.004372,0.956163
1403636903591666432,3.805930,-0.002513,0.956481
1403636903596666624,3.805325,-0.000654,0.956779
1403636903601666560,3.804724,0.001207,0.957052
1403636903606666496,3.804116,0.003056,0.957297
1403636903611666432,3.803502,0.004889,0.957507
1403636903616666624,3.802883,0.006713,0.957687
1403636903621666304,3.802254,0.008531,0.957842
1403636903626666496,3.801620,0.010348,0.957976
1403636903631666432,3.800989,0.012162,0.958090
1403636903636666624,3.800359,0.013974,0.958188
1403636903641666304,3.799741,0.015765,0.958262
1403636903646666496,3.799101,0.017572,0.958322
1403636903651666432,3.798461,0.019374,0.958353
1403636903656666624,3.797828,0.021171,0.958351
1403636903661666304,3.797192,0.022967,0.958336
1403636903666666496,3.796554,0.024761,0.958319
1403636903671666432,3.795918,0.026558,0.958298
1403636903676666624,3.795277,0.028355,0.958275
1403636903681666560,3.794630,0.030148,0.958240
1403636903686666496,3.793995,0.031923,0.958166
1403636903691666688,3.793350,0.033699,0.958092
1403636903696666368,3.792710,0.035470,0.957996
1403636903701666560,3.792061,0.037242,0.957888
1403636903706666496,3.791400,0.039013,0.957766
1403636903711666688,3.790739,0.040788,0.957620
1403636903716666368,3.790078,0.042567,0.957456
1403636903721666560,3.789416,0.044344,0.957287
1403636903726666496,3.788754,0.046123,0.957116
1403636903731666688,3.788080,0.047904,0.956944
1403636903736666368,3.787413,0.049670,0.956753
1403636903741666560,3.786721,0.051447,0.956593
1403636903746666496,3.786032,0.053223,0.956444
1403636903751666432,3.785340,0.054997,0.956304
1403636903756666368,3.784636,0.056775,0.956166
1403636903761666560,3.783918,0.058556,0.956029
1403636903766666496,3.783194,0.060336,0.955896
1403636903771666432,3.782473,0.062115,0.955776
1403636903776666368,3.781747,0.063895,0.955670
1403636903781666560,3.781007,0.065681,0.955576
1403636903786666496,3.780293,0.067466,0.955460
1403636903791666432,3.779572,0.069257,0.955366
1403636903796666368,3.778846,0.071052,0.955261
1403636903801666560,3.778092,0.072857,0.955153
1403636903806666496,3.777311,0.074672,0.955049
1403636903811666432,3.776515,0.076492,0.954958
1403636903816666624,3.775696,0.078319,0.954881
1403636903821666560,3.774840,0.080151,0.954816
1403636903826666496,3.773944,0.081993,0.954776
1403636903831666432,3.773029,0.083846,0.954774
1403636903836666624,3.772140,0.085704,0.954771
1403636903841666560,3.771231,0.087556,0.954833
1403636903846666496,3.770318,0.089414,0.954925
1403636903851666432,3.769403,0.091281,0.955042
1403636903856666624,3.768481,0.093160,0.955187
1403636903861666560,3.767555,0.095054,0.955362
1403636903866666496,3.766637,0.096955,0.955566
1403636903871666432,3.765724,0.098855,0.955792
1403636903876666624,3.764804,0.100749,0.956044
1403636903881666304,3.763865,0.102641,0.956322
1403636903886666496,3.762905,0.104535,0.956620
1403636903891666432,3.761958,0.106451,0.956911
1403636903896666624,3.760970,0.108371,0.957256
1403636903901666304,3.759970,0.110298,0.957629
1403636903906666496,3.758963,0.112228,0.958019
1403636903911666432,3.757944,0.114151,0.958424
1403636903916666624,3.756914,0.116061,0.958844
1403636903921666304,3.755888,0.117965,0.959271
1403636903926666496,3.754880,0.119873,0.959705
1403636903931666688,3.753885,0.121782,0.960142
1403636903936666368,3.752899,0.123689,0.960580
1403636903941666560,3.751933,0.125611,0.961017
1403636903946666496,3.750944,0.127529,0.961484
1403636903951666688,3.749941,0.129466,0.961979
1403636903956666368,3.748916,0.131424,0.962511
1403636903961666560,3.747876,0.133401,0.963079
1403636903966666496,3.746827,0.135384,0.963679
1403636903971666688,3.745767,0.137357,0.964302
1403636903976666368,3.744701,0.139315,0.964939
1403636903981666560,3.743638,0.141268,0.965590
1403636903986666496,3.742589,0.143232,0.966256
1403636903991666432,3.741583,0.145228,0.966950
1403636903996666368,3.740572,0.147226,0.967663
1403636904001666560,3.739566,0.149231,0.968404
1403636904006666496,3.738561,0.151236,0.969175
1403636904011666432,3.737550,0.153235,0.969980
1403636904016666368,3.736522,0.155237,0.970811
1403636904021666560,3.735481,0.157254,0.971658
1403636904026666496,3.734426,0.159294,0.972518
1403636904031666432,3.733355,0.161350,0.973396
1403636904036666368,3.732308,0.163416,0.974320
1403636904041666560,3.731250,0.165470,0.975231
1403636904046666496,3.730209,0.167521,0.976156
1403636904051666432,3.729181,0.169575,0.977096
1403636904056666624,3.728157,0.171642,0.978049
1403636904061666560,3.727122,0.173724,0.979008
1403636904066666496,3.726069,0.175816,0.979974
1403636904071666432,3.725000,0.177912,0.980951
1403636904076666624,3.723914,0.180018,0.981943
1403636904081666560,3.722804,0.182138,0.982956
1403636904086666496,3.721663,0.184274,0.983988
1403636904091666432,3.720490,0.186431,0.985041
1403636904096666624,3.719293,0.188606,0.986112
1403636904101666560,3.718076,0.190791,0.987209
1403636904106666496,3.716848,0.192981,0.988343
1403636904111666432,3.715630,0.195166,0.989501
1403636904116666624,3.714452,0.197340,0.990673
1403636904121666304,3.713312,0.199516,0.991842
1403636904126666496,3.712195,0.201707,0.993001
1403636904131666432,3.711090,0.203921,0.994157
1403636904136666624,3.709981,0.206150,0.995328
1403636904141666304,3.708867,0.208378,0.996525
1403636904146666496,3.707751,0.210590,0.997739
1403636904151666432,3.706638,0.212792,0.998971
1403636904156666624,3.705525,0.215007,1.000225
1403636904161666304,3.704417,0.217252,1.001501
1403636904166666496,3.703319,0.219521,1.002796
1403636904171666432,3.702229,0.221803,1.004096
1403636904176666624,3.701144,0.224082,1.005396
1403636904181666560,3.700054,0.226350,1.006702
1403636904186666496,3.698956,0.228615,1.008026
1403636904191666688,3.697852,0.230892,1.009367
1403636904196666368,3.696753,0.233191,1.010719
1403636904201666560,3.695675,0.235514,1.012068
1403636904206666496,3.694615,0.237853,1.013401
1403636904211666688,3.693559,0.240195,1.014731
1403636904216666368,3.692503,0.242528,1.016066
1403636904221666560,3.691452,0.244854,1.017414
1403636904226666496,3.690422,0.247179,1.018778
1403636904231666688,3.689419,0.249516,1.020142
1403636904236666368,3.688653,0.251963,1.022599
1403636904241666560,3.687686,0.254336,1.023998
1403636904246666496,3.686714,0.256711,1.025391
1403636904251666432,3.685728,0.259090,1.026778
1403636904256666368,3.684730,0.261467,1.028171
1403636904261666560,3.683728,0.263841,1.029570
1403636904266666496,3.682723,0.266221,1.030964
1403636904271666432,3.681718,0.268616,1.032335
1403636904276666368,3.680725,0.271028,1.033676
1403636904281666560,3.679739,0.273451,1.035000
1403636904286666496,3.678726,0.275890,1.036431
1403636904291666432,3.677734,0.278330,1.037779
1403636904296666368,3.676747,0.280769,1.039122
1403636904301666560,3.675753,0.283210,1.040454
1403636904306666496,3.674752,0.285655,1.041775
1403636904311666432,3.673753,0.288113,1.043088
1403636904316666624,3.672763,0.290587,1.044399
1403636904321666560,3.671780,0.293073,1.045701
1403636904326666496,3.670800,0.295566,1.046979
1403636904331666432,3.669820,0.298057,1.048236
1403636904336666624,3.668794,0.300546,1.049589
1403636904341666560,3.667794,0.303029,1.050833
1403636904346666496,3.666798,0.305521,1.052043
1403636904351666432,3.665803,0.308026,1.053237
1403636904356666624,3.664818,0.310546,1.054429
1403636904361666560,3.663844,0.313080,1.055617
1403636904366666496,3.662867,0.315619,1.056800
1403636904371666432,3.661886,0.318155,1.057976
1403636904376666624,3.660898,0.320689,1.059139
1403636904381666304,3.659906,0.323227,1.060282
1403636904386666496,3.658883,0.325783,1.061515
1403636904391666432,3.657901,0.328345,1.062638
1403636904396666624,3.656915,0.330920,1.063747
1403636904401666304,3.655930,0.333500,1.064849
1403636904406666496,3.654946,0.336081,1.065948
1403636904411666432,3.653958,0.338664,1.067036
1403636904416666624,3.652969,0.341255,1.068104
1403636904421666304,3.651984,0.343856,1.069156
1403636904426666496,3.651011,0.346466,1.070194
1403636904431666688,3.650048,0.349074,1.071219
1403636904436666368,3.649082,0.351677,1.072229
1403636904441666560,3.648046,0.354271,1.073339
1403636904446666496,3.647058,0.356859,1.074344
1403636904451666688,3.646076,0.359451,1.075333
1403636904456666368,3.645099,0.362059,1.076316
1403636904461666560,3.644131,0.364687,1.077286
1403636904466666496,3.643172,0.367331,1.078230
1403636904471666688,3.642218,0.369976,1.079150
1403636904476666368,3.641273,0.372608,1.080051
1403636904481666560,3.640333,0.375225,1.080936
1403636904486666496,3.639350,0.377830,1.081877
1403636904491666432,3.638411,0.380443,1.082748
1403636904496666368,3.637477,0.383077,1.083603
1403636904501666560,3.636546,0.385737,1.084435
1403636904506666496,3.635616,0.388411,1.085247
1403636904511666432,3.634689,0.391086,1.086049
1403636904516666368,3.633761,0.393749,1.086848
1403636904521666560,3.632821,0.396408,1.087642
1403636904526666496,3.631874,0.399076,1.088425
1403636904531666432,3.630936,0.401764,1.089195
1403636904536666368,3.630007,0.404470,1.089945
1403636904541666560,3.629021,0.407186,1.090749
1403636904546666496,3.628083,0.409898,1.091484
1403636904551666432,3.627143,0.412596,1.092201
1403636904556666624,3.626202,0.415285,1.092900
1403636904561666560,3.625262,0.417975,1.093594
1403636904566666496,3.624324,0.420678,1.094284
1403636904571666432,3.623391,0.423397,1.094966
1403636904576666624,3.622464,0.426125,1.095639
1403636904581666560,3.621538,0.428853,1.096308
1403636904586666496,3.620605,0.431578,1.096972
1403636904591666432,3.619633,0.434301,1.097673
1403636904596666624,3.618701,0.437024,1.098322
1403636904601666560,3.617771,0.439753,1.098960
1403636904606666496,3.616842,0.442489,1.099587
1403636904611666432,3.615921,0.445232,1.100199
1403636904616666624,3.615000,0.447980,1.100797
1403636904621666304,3.614074,0.450731,1.101389
1403636904626666496,3.613149,0.453479,1.101977
1403636904631666432,3.612225,0.456220,1.102562
1403636904636666624,3.611293,0.458961,1.103152
1403636904641666304,3.610340,0.461713,1.103774
1403636904646666496,3.609407,0.464471,1.104379
1403636904651666432,3.608488,0.467240,1.104973
1403636904656666624,3.607573,0.470014,1.105559
1403636904661666304,3.606649,0.472783,1.106150
1403636904666666496,3.605718,0.475543,1.106743
1403636904671666432,3.604790,0.478294,1.107327
1403636904676666624,3.603869,0.481042,1.107902
1403636904681666560,3.602950,0.483801,1.108471
1403636904686666496,3.602027,0.486578,1.109044
1403636904691666688,3.601106,0.489360,1.109624
1403636904696666368,3.600186,0.492137,1.110201
1403636904701666560,3.599259,0.494906,1.110777
1403636904706666496,3.598328,0.497665,1.111356
1403636904711666688,3.597402,0.500423,1.111934
1403636904716666368,3.596486,0.503186,1.112501
1403636904721666560,3.595572,0.505960,1.113053
1403636904726666496,3.594659,0.508744,1.113593
1403636904731666688,3.593750,0.511528,1.114125
1403636904736666368,3.592831,0.514354,1.114676
1403636904741666560,3.591926,0.517143,1.115190
1403636904746666496,3.591009,0.519932,1.115701
1403636904751666432,3.590090,0.522720,1.116211
1403636904756666368,3.589176,0.525504,1.116718
1403636904761666560,3.588262,0.528291,1.117221
1403636904766666496,3.587349,0.531079,1.117722
1403636904771666432,3.586435,0.533864,1.118224
1403636904776666368,3.585514,0.536645,1.118730
1403636904781666560,3.584595,0.539420,1.119235
1403636904786666496,3.583687,0.542193,1.119737
1403636904791666432,3.582774,0.544998,1.120223
1403636904796666368,3.581861,0.547781,1.120702
1403636904801666560,3.580959,0.550565,1.121165
1403636904806666496,3.580062,0.553346,1.121617
1403636904811666432,3.579161,0.556125,1.122066
1403636904816666624,3.578265,0.558901,1.122513
1403636904821666560,3.577380,0.561676,1.122951
1403636904826666496,3.576491,0.564456,1.123371
1403636904831666432,3.575597,0.567239,1.123782
1403636904836666624,3.574712,0.570040,1.124174
1403636904841666560,3.573827,0.572818,1.124572
1403636904846666496,3.572932,0.575590,1.124956
1403636904851666432,3.572033,0.578356,1.125326
1403636904856666624,3.571135,0.581125,1.125688
1403636904861666560,3.570237,0.583897,1.126048
1403636904866666496,3.569340,0.586668,1.126396
1403636904871666432,3.568444,0.589431,1.126716
1403636904876666624,3.567557,0.592186,1.127008
1403636904881666304,3.566685,0.594934,1.127283
1403636904886666496,3.565809,0.597710,1.127526
1403636904891666432,3.564917,0.600469,1.127772
1403636904896666624,3.564015,0.603223,1.127992
1403636904901666304,3.563119,0.605967,1.128186
1403636904906666496,3.562237,0.608703,1.128372
1403636904911666432,3.561365,0.611428,1.128558
1403636904916666624,3.560494,0.614146,1.128741
1403636904921666304,3.559613,0.616859,1.128917
1403636904926666496,3.558712,0.619576,1.129079
1403636904931666688,3.557808,0.622296,1.129220
1403636904936666368,3.556930,0.625025,1.129296
1403636904941666560,3.556052,0.627743,1.129377
1403636904946666496,3.555184,0.630457,1.129453
1403636904951666688,3.554310,0.633170,1.129515
1403636904956666368,3.553418,0.635887,1.129561
1403636904961666560,3.552527,0.638604,1.129589
1403636904966666496,3.551643,0.641316,1.129606
1403636904971666688,3.550769,0.644019,1.129627
1403636904976666368,3.549896,0.646712,1.129646
1403636904981666560,3.549009,0.649400,1.129654
1403636904986666496,3.548118,0.652086,1.129640
1403636904991666432,3.547260,0.654778,1.129564
1403636904996666368,3.546388,0.657466,1.129495
1403636905001666560,3.545526,0.660151,1.129414
1403636905006666496,3.544658,0.662826,1.129327
1403636905011666432,3.543777,0.665485,1.129231
1403636905016666368,3.542902,0.668133,1.129130
1403636905021666560,3.542029,0.670777,1.129028
1403636905026666496,3.541146,0.673421,1.128931
1403636905031666432,3.540263,0.676071,1.128843
1403636905036666368,3.539390,0.678722,1.128758
1403636905041666560,3.538514,0.681374,1.128673
1403636905046666496,3.537620,0.684027,1.128607
1403636905051666432,3.536715,0.686681,1.128568
1403636905056666624,3.535817,0.689337,1.128546
1403636905061666560,3.534922,0.691993,1.128536
1403636905066666496,3.534027,0.694647,1.128528
1403636905071666432,3.533137,0.697301,1.128501
1403636905076666624,3.532251,0.699948,1.128441
1403636905081666560,3.531357,0.702582,1.128363
1403636905086666496,3.530440,0.705202,1.128293
1403636905091666432,3.529659,0.707773,1.128138
1403636905096666624,3.528762,0.710368,1.128084
1403636905101666560,3.527876,0.712962,1.128040
1403636905106666496,3.526986,0.715554,1.128017
1403636905111666432,3.526098,0.718141,1.128017
1403636905116666624,3.525213,0.720726,1.128034
1403636905121666304,3.524331,0.723308,1.128062
1403636905126666496,3.523450,0.725885,1.128101
1403636905131666432,3.522565,0.728457,1.128150
1403636905136666624,3.521663,0.731026,1.128208
1403636905141666304,3.520740,0.733594,1.128281
1403636905146666496,3.519811,0.736158,1.128363
1403636905151666432,3.518894,0.738724,1.128454
1403636905156666624,3.517996,0.741292,1.128547
1403636905161666304,3.517105,0.743862,1.128636
1403636905166666496,3.516185,0.746441,1.128726
1403636905171666432,3.515217,0.749032,1.128839
1403636905176666624,3.514216,0.751638,1.128980
1403636905181666560,3.513201,0.754245,1.129148
1403636905186666496,3.512353,0.756759,1.129297
1403636905191666688,3.511378,0.759332,1.129516
1403636905196666368,3.510406,0.761895,1.129734
1403636905201666560,3.509422,0.764462,1.129959
1403636905206666496,3.508430,0.767030,1.130205
1403636905211666688,3.507434,0.769589,1.130467
1403636905216666368,3.506444,0.772135,1.130739
1403636905221666560,3.505467,0.774662,1.131014
1403636905226666496,3.504501,0.777167,1.131279
1403636905231666688,3.503535,0.779658,1.131542
1403636905236666368,3.502562,0.782150,1.131816
1403636905241666560,3.501627,0.784631,1.132109
1403636905246666496,3.500654,0.787141,1.132425
1403636905251666432,3.499681,0.789647,1.132763
1403636905256666368,3.498703,0.792144,1.133117
1403636905261666560,3.497709,0.794629,1.133488
1403636905266666496,3.496688,0.797099,1.133879
1403636905271666432,3.495656,0.799559,1.134291
1403636905276666368,3.494640,0.802011,1.134722
1403636905281666560,3.493647,0.804461,1.135163
1403636905286666496,3.492677,0.806906,1.135602
1403636905291666432,3.491754,0.809323,1.136035
1403636905296666368,3.490789,0.811753,1.136468
1403636905301666560,3.489792,0.814174,1.136916
1403636905306666496,3.488767,0.816587,1.137388
1403636905311666432,3.487732,0.818992,1.137893
1403636905316666624,3.486704,0.821388,1.138428
1403636905321666560,3.485697,0.823777,1.138980
1403636905326666496,3.484711,0.826157,1.139539
1403636905331666432,3.483732,0.828525,1.140107
1403636905336666624,3.482746,0.830880,1.140684
1403636905341666560,3.481753,0.833224,1.141268
1403636905346666496,3.480761,0.835561,1.141863
1403636905351666432,3.479771,0.837887,1.142471
1403636905356666624,3.478780,0.840209,1.143098
1403636905361666560,3.477789,0.842529,1.143748
1403636905366666496,3.476796,0.844846,1.144416
1403636905371666432,3.475796,0.847153,1.145100
1403636905376666624,3.474786,0.849444,1.145801
1403636905381666304,3.473765,0.851716,1.146518
1403636905386666496,3.472738,0.853978,1.147254
1403636905391666432,3.471819,0.856167,1.148097
1403636905396666624,3.470809,0.858409,1.148880
1403636905401666304,3.469808,0.860636,1.149674
1403636905406666496,3.468802,0.862850,1.150474
1403636905411666432,3.467777,0.865055,1.151278
1403636905416666624,3.466726,0.867251,1.152100
1403636905421666304,3.465659,0.869437,1.152953
1403636905426666496,3.464597,0.871615,1.153836
1403636905431666688,3.463556,0.873778,1.154732
1403636905436666368,3.462520,0.875931,1.155638
1403636905441666560,3.461468,0.878082,1.156556
1403636905446666496,3.460402,0.880227,1.157487
1403636905451666688,3.459324,0.882358,1.158425
1403636905456666368,3.458243,0.884466,1.159365
1403636905461666560,3.457159,0.886554,1.160307
1403636905466666496,3.456067,0.888628,1.161259
1403636905471666688,3.454968,0.890700,1.162231
1403636905476666368,3.453866,0.892780,1.163231
1403636905481666560,3.452769,0.894863,1.164248
1403636905486666496,3.451682,0.896934,1.165261
1403636905491666432,3.450661,0.898932,1.166427
1403636905496666368,3.449555,0.900951,1.167431
1403636905501666560,3.448445,0.902961,1.168429
1403636905506666496,3.447334,0.904974,1.169427
1403636905511666432,3.446216,0.906992,1.170429
1403636905516666368,3.445084,0.909011,1.171435
1403636905521666560,3.443942,0.911015,1.172440
1403636905526666496,3.442796,0.912993,1.173430
1403636905531666432,3.441647,0.914954,1.174393
1403636905536666368,3.440496,0.916912,1.175331
1403636905541666560,3.439354,0.918872,1.176258
1403636905546666496,3.438216,0.920837,1.177166
1403636905551666432,3.437074,0.922802,1.178048
1403636905556666624,3.435922,0.924756,1.178910
1403636905561666560,3.434759,0.926697,1.179763
1403636905566666496,3.433586,0.928627,1.180616
1403636905571666432,3.432416,0.930544,1.181466
1403636905576666624,3.431246,0.932455,1.182306
1403636905581666560,3.430071,0.934364,1.183131
1403636905586666496,3.428919,0.936219,1.184120
1403636905591666432,3.427734,0.938130,1.184921
1403636905596666624,3.426547,0.940039,1.185690
1403636905601666560,3.425348,0.941938,1.186436
1403636905606666496,3.424133,0.943819,1.187166
1403636905611666432,3.422918,0.945683,1.187876
1403636905616666624,3.421704,0.947539,1.188567
1403636905621666304,3.420488,0.949397,1.189247
1403636905626666496,3.419275,0.951251,1.189912
1403636905631666432,3.418056,0.953095,1.190554
1403636905636666624,3.416821,0.954903,1.191217
1403636905641666304,3.415580,0.956710,1.191811
1403636905646666496,3.414348,0.958508,1.192373
1403636905651666432,3.413125,0.960310,1.192910
1403636905656666624,3.411902,0.962118,1.193436
1403636905661666304,3.410667,0.963917,1.193952
1403636905666666496,3.409419,0.965702,1.194449
1403636905671666432,3.408164,0.967471,1.194923
1403636905676666624,3.406913,0.969228,1.195372
1403636905681666560,3.405665,0.970982,1.195800
1403636905686666496,3.404416,0.972735,1.196209
1403636905691666688,3.403156,0.974464,1.196649
1403636905696666368,3.401894,0.976206,1.197032
1403636905701666560,3.400625,0.977936,1.197398
1403636905706666496,3.399344,0.979653,1.197756
1403636905711666688,3.398056,0.981365,1.198111
1403636905716666368,3.396756,0.983074,1.198452
1403636905721666560,3.395441,0.984784,1.198782
1403636905726666496,3.394111,0.986495,1.199095
1403636905731666688,3.392769,0.988203,1.199389
1403636905736666368,3.391416,0.989886,1.199688
1403636905741666560,3.390052,0.991577,1.199947
1403636905746666496,3.388675,0.993265,1.200182
1403636905751666432,3.387282,0.994954,1.200388
1403636905756666368,3.385884,0.996639,1.200564
1403636905761666560,3.384493,0.998318,1.200710
1403636905766666496,3.383108,0.999989,1.200826
1403636905771666432,3.381726,1.001649,1.200912
1403636905776666368,3.380338,1.003299,1.200973
1403636905781666560,3.378947,1.004941,1.201014
1403636905786666496,3.377557,1.006581,1.201035
1403636905791666432,3.376167,1.008221,1.201037
1403636905796666368,3.374779,1.009860,1.201025
1403636905801666560,3.373385,1.011497,1.200996
1403636905806666496,3.371984,1.013129,1.200949
1403636905811666432,3.370587,1.014749,1.200892
1403636905816666624,3.369186,1.016357,1.200814
1403636905821666560,3.367772,1.017959,1.200711
1403636905826666496,3.366343,1.019559,1.200588
1403636905831666432,3.364911,1.021159,1.200432
1403636905836666624,3.363522,1.022684,1.200326
1403636905841666560,3.362125,1.024274,1.200112
1403636905846666496,3.360740,1.025856,1.199881
1403636905851666432,3.359360,1.027425,1.199642
1403636905856666624,3.357971,1.028982,1.199399
1403636905861666560,3.356566,1.030532,1.199155
1403636905866666496,3.355156,1.032070,1.198903
1403636905871666432,3.353738,1.033601,1.198639
1403636905876666624,3.352310,1.035138,1.198366
1403636905881666304,3.350885,1.036674,1.198073
1403636905886666496,3.349462,1.038203,1.197755
1403636905891666432,3.348026,1.039699,1.197417
1403636905896666624,3.346579,1.041202,1.197058
1403636905901666304,3.345134,1.042698,1.196678
1403636905906666496,3.343678,1.044201,1.196272
1403636905911666432,3.342218,1.045711,1.195854
1403636905916666624,3.340765,1.047218,1.195430
1403636905921666304,3.339299,1.048717,1.194996
1403636905926666496,3.337822,1.050205,1.194556
1403636905931666688,3.336347,1.051681,1.194102
1403636905936666368,3.334862,1.053129,1.193618
1403636905941666560,3.333375,1.054594,1.193142
1403636905946666496,3.331890,1.056059,1.192659
1403636905951666688,3.330387,1.057527,1.192162
1403636905956666368,3.328868,1.058996,1.191660
1403636905961666560,3.327356,1.060458,1.191157
1403636905966666496,3.325847,1.061917,1.190645
1403636905971666688,3.324326,1.063382,1.190122
1403636905976666368,3.322798,1.064853,1.189589
1403636905981666560,3.321263,1.066328,1.189028
1403636905986666496,3.319712,1.067765,1.188426
1403636905991666432,3.318169,1.069209,1.187815
1403636905996666368,3.316622,1.070651,1.187199
1403636906001666560,3.315063,1.072100,1.186578
1403636906006666496,3.313496,1.073559,1.185947
1403636906011666432,3.311923,1.075021,1.185305
1403636906016666368,3.310348,1.076477,1.184655
1403636906021666560,3.308767,1.077923,1.184001
1403636906026666496,3.307169,1.079365,1.183356
1403636906031666432,3.305565,1.080809,1.182710
1403636906036666368,3.303950,1.082229,1.182043
1403636906041666560,3.302333,1.083671,1.181386
1403636906046666496,3.300698,1.085110,1.180732
1403636906051666432,3.299056,1.086539,1.180067
1403636906056666624,3.297405,1.087957,1.179391
1403636906061666560,3.295737,1.089366,1.178708
1403636906066666496,3.294055,1.090765,1.178006
1403636906071666432,3.292364,1.092157,1.177280
1403636906076666624,3.290660,1.093548,1.176547
1403636906081666560,3.288948,1.094940,1.175822
1403636906086666496,3.287235,1.096334,1.175098
1403636906091666432,3.285507,1.097727,1.174373
1403636906096666624,3.283759,1.099107,1.173663
1403636906101666560,3.282006,1.100469,1.172975
1403636906106666496,3.280255,1.101815,1.172299
1403636906111666432,3.278503,1.103157,1.171622
1403636906116666624,3.276745,1.104506,1.170934
1403636906121666304,3.274969,1.105862,1.170246
1403636906126666496,3.273165,1.107219,1.169577
1403636906131666432,3.271348,1.108570,1.168932
1403636906136666624,3.269504,1.109813,1.168303
1403636906141666304,3.267681,1.111140,1.167700
